Cluster_sseqid,Cluster_taxon,Human,Vertebrates,Plant,Realm,Kingdom,Phylum,Subphylum,Class,Order,Suborder,Family,Subfamily,Genus,Species,,SuperGroup,Taxon_set
WLJQ102796_Wenling_picorna-like_virus_5,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
WLJQ104117_Wenling_picorna-like_virus_2,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
WLJQ142924_Wenling_crustacean_virus_3,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
WZFSL72092_Wenzhou_picorna-like_virus_31,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
WZFSL76563_Wenzhou_picorna-like_virus_33,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
WZFSL85846_Wenzhou_channeled_applesnail_virus_2,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
WZRBX39547_Wenzhou_picorna-like_virus_35,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
WZRBX42853_Wenzhou_picorna-like_virus_28,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
WZSBei69577_Wenzhou_picorna-like_virus_29,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
WZSLuoII93478_Wenzhou_picorna-like_virus_26,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
YP_004063985_Mud_crab_dicistrovirus,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,Aparavirus,Aparavirus cancerluti,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae||Aparavirus|Aparavirus cancerluti
YP_008888535_Formica_exsecta_virus_1,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
YP_009252204_Anopheles_C_virus,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,Cripavirus,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae||Cripavirus|
YP_009255227_Antarctic_picorna-like_virus_1,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
YP_610950_Homalodisca_coagulata_virus-1,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,Triatovirus,Triatovirus hocoagulatae,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae||Triatovirus|Triatovirus hocoagulatae
YYSZX17728_Beihai_picorna-like_virus_82,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
ZCM21319_Hubei_orthoptera_virus_1,Dicistroviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Dicistroviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Dicistroviridae|||
arthropodmix14031_Hubei_picorna-like_virus_29,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae|||
CC64511_Wuhan_insect_virus_13,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae|||
fly116586_Wuhan_fly_virus_4,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae|||
insectZJ98124_Shuangao_insect_virus_12,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae|||
liyanpi109109_Bole_hyalomma_asiaticum_virus_1,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae|||
mosHB236488_Hubei_mosquito_virus_1,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae|||
NP_049374_Sacbrood_virus,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,Iflavirus,Iflavirus sacbroodi,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae||Iflavirus|Iflavirus sacbroodi
NP_277061_Perina_nuda_virus,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,Iflavirus,Iflavirus pernudae,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae||Iflavirus|Iflavirus pernudae
NP_620559_Infectious_flacherie_virus,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,Iflavirus,Iflavirus flacherie,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae||Iflavirus|Iflavirus flacherie
NP_853560_Deformed_wing_virus,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,Iflavirus,Iflavirus aladeformis,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae||Iflavirus|Iflavirus aladeformis
QCM131202_Hubei_coleoptera_virus_1,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae|||
QCM148994_Hubei_picorna-like_virus_34,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae|||
QCM155345_Hubei_picorna-like_virus_27,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae|||
QTM133099_Hubei_picorna-like_virus_41,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae|||
QTM161803_Hubei_odonate_virus_4,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae|||
QTM24820_Hubei_picorna-like_virus_28,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae|||
QTM25153_Hubei_odonate_virus_3,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae|||
QTM25882_Hubei_picorna-like_virus_32,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae|||
QTM26628_Hubei_picorna-like_virus_31,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae|||
QTM27027_Hubei_picorna-like_virus_43,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae|||
QTM27260_Hubei_picorna-like_virus_35,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae|||
QTM27277_Hubei_odonate_virus_5,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae|||
QTM27281_Hubei_picorna-like_virus_33,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae|||
QTM27289_Hubei_picorna-like_virus_30,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae|||
QTM74832_Hubei_odonate_virus_2,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae|||
SCM50248_Hubei_picorna-like_virus_36,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae|||
SCM51450_Hubei_picorna-like_virus_39,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae|||
SHWC01c3606_Shahe_heteroptera_virus_1,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae|||
SHWC01c3694_Shahe_heteroptera_virus_2,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae|||
spider128568_Hubei_picorna-like_virus_26,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae|||
spider133826_Hubei_picorna-like_virus_38,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae|||
spider133995_Wuhan_spider_virus_2,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae|||
SSZZ3510_Hubei_tetragnatha_maxillosa_virus_2,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae|||
SSZZ94_Hubei_arthropod_virus_1,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae|||
SXSSP2499_Sanxia_water_strider_virus_7,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae|||
SXSSP2576_Sanxia_water_strider_virus_21,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae|||
SXSSP2580_Sanxia_water_strider_virus_8,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae|||
tick108426_Hubei_tick_virus_3,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae|||
tick109131_Hubei_tick_virus_2,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae|||
tick109202_Hubei_tick_virus_1,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae|||
WGML505798_Hubei_myriapoda_virus_1,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae|||
WHLC4784_Hubei_picorna-like_virus_37,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae|||
WHLC897_Wuhan_coneheads_virus_1,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae|||
WHYCM1191_Hubei_picorna-like_virus_42,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae|||
WHYY20621_Hubei_picorna-like_virus_44,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae|||
WHYY23452_Hubei_picorna-like_virus_40,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae|||
YP_001285409_Brevicoryne_brassicae_picorna-like_virus,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,Iflavirus,Iflavirus brebrassicae,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae||Iflavirus|Iflavirus brebrassicae
YP_003622540_Slow_bee_paralysis_virus,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,Iflavirus,Iflavirus apistardum,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae||Iflavirus|Iflavirus apistardum
YP_004935365_Spodoptera_exigua_iflavirus_1,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,Iflavirus,Iflavirus spexiguae,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae||Iflavirus|Iflavirus spexiguae
YP_008130309_Nilaparvata_lugens_honeydew_virus-2,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae|||
YP_008130310_Nilaparvata_lugens_honeydew_virus-3,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae|||
YP_008719809_Halyomorpha_halys_virus,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae|||
YP_008888537_Formica_exsecta_virus_2,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae|||
YP_009002581_Antheraea_pernyi_iflavirus,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae|||
YP_009010941_Laodelphax_striatella_honeydew_virus_1,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae|||
YP_009010984_Spodoptera_exigua_iflavirus_2,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,Iflavirus,Iflavirus betaspexiguae,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae||Iflavirus|Iflavirus betaspexiguae
YP_009026409_Heliconius_erato_iflavirus,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae|||
YP_009116875_Thaumetopoea_pityocampa_iflavirus_1,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae|||
YP_009140562_La_Jolla_virus,Iflaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Iflaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Iflaviridae|||
BAG30951_Chaetoceros_tenuissimus_RNA_virus_01,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
beimix73672_Wenzhou_picorna-like_virus_2,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
beimix75583_Wenzhou_picorna-like_virus_52,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
beimix75836_Wenzhou_picorna-like_virus_8,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHBei55726_Beihai_picorna-like_virus_60,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHBei74566_Beihai_picorna-like_virus_62,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHBei76813_Beihai_picorna-like_virus_61,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHBei77093_Beihai_picorna-like_virus_58,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHBJDX18697_Beihai_picorna-like_virus_1,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHBJDX18749_Beihai_picorna-like_virus_43,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHBJDX18814_Beihai_picorna-like_virus_9,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHHK130444_Beihai_picorna-like_virus_14,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHHQ137467_Beihai_picorna-like_virus_64,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHJJX20433_Beihai_picorna-like_virus_25,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHJJX24523_Beihai_picorna-like_virus_19,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
